"new_user","age","sex","market","device","operative_system","source","total_pages_visited","home_page","listing_page","product_page","payment_page","confirmation_page"
"1","20","Female","1","Desktop","Windows","Ads","2","1","0","0","0","0"
"1","19","Female","2","Mobile","iOS","Ads","14","1","1","0","0","0"
"1","19","Female","4","Desktop","Windows","Seo","12","1","1","0","0","0"
"1","19","Female","1","Mobile","iOS","Seo","18","1","1","1","0","0"
"1","19","Female","1","Desktop","Windows","Seo","1","1","0","0","0","0"
"1","18","Female","1","Mobile","iOS","Seo","6","1","1","1","1","0"
"1","18","Female","1","Mobile","iOS","Seo","8","1","1","0","0","0"
"1","18","Female","1","Desktop","Windows","Ads","3","1","1","0","0","0"
"1","18","Female","1","Desktop","Windows","Seo","4","1","1","1","1","0"
"1","18","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","17","Female","1","Mobile","iOS","Ads","2","1","0","0","0","0"
"1","17","Female","1","Mobile","Android","Seo","2","1","1","0","0","0"
"1","17","Female","4","Desktop","Mac","Seo","3","1","1","1","0","0"
"1","17","Female","1","Mobile","Android","Seo","3","1","1","1","0","0"
"1","17","Female","2","Mobile","iOS","Ads","3","1","1","1","0","0"
"1","44","Female","2","Desktop","Mac","Ads","3","1","1","1","0","0"
"1","40","Female","1","Mobile","iOS","Seo","5","1","1","1","0","0"
"1","39","Female","2","Desktop","Windows","Ads","5","1","0","0","0","0"
"1","39","Female","2","Desktop","Windows","Seo","8","1","1","1","0","0"
"1","39","Female","1","Desktop","Windows","Ads","5","1","1","0","0","0"
"1","38","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","38","Female","1","Mobile","Android","Direct","3","1","0","0","0","0"
"1","37","Female","1","Desktop","Mac","Direct","2","1","1","0","0","0"
"1","37","Female","1","Mobile","Android","Seo","6","1","1","0","0","0"
"1","37","Female","1","Desktop","Mac","Seo","17","1","1","1","1","0"
"1","37","Female","1","Desktop","Windows","Seo","5","1","1","0","0","0"
"1","36","Female","1","Desktop","Windows","Seo","2","1","1","0","0","0"
"1","36","Male","3","Desktop","Linux","Seo","26","1","1","0","0","0"
"1","35","Female","1","Desktop","Mac","Ads","3","1","1","1","0","0"
"1","33","Female","1","Mobile","iOS","Seo","3","1","0","0","0","0"
"1","33","Female","1","Mobile","Other","Seo","4","1","1","1","0","0"
"1","33","Female","1","Desktop","Mac","Ads","12","1","1","1","0","0"
"1","33","Female","1","Mobile","iOS","Seo","3","1","1","0","0","0"
"1","33","Female","3","Mobile","iOS","Ads","4","1","1","1","1","0"
"1","32","Female","4","Mobile","iOS","Ads","4","1","1","1","0","0"
"1","32","Female","1","Mobile","iOS","Seo","5","1","1","1","0","0"
"1","32","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","32","Female","1","Mobile","iOS","Seo","6","1","1","0","0","0"
"1","32","Female","1","Desktop","Mac","Ads","2","1","0","0","0","0"
"1","32","Female","1","Desktop","Mac","Ads","5","1","0","0","0","0"
"1","32","Female","1","Desktop","Windows","Ads","3","1","0","0","0","0"
"1","31","Female","1","Desktop","Windows","Ads","3","1","1","1","0","0"
"1","31","Female","2","Desktop","Windows","Ads","6","1","1","0","0","0"
"1","31","Female","1","Desktop","Mac","Ads","5","1","1","0","0","0"
"1","31","Female","1","Mobile","iOS","Seo","17","1","1","0","0","0"
"1","31","Female","1","Desktop","Windows","Seo","3","1","0","0","0","0"
"1","31","Female","1","Mobile","Android","Ads","8","1","1","1","0","0"
"1","31","Female","1","Mobile","Android","Seo","3","1","0","0","0","0"
"1","31","Female","1","Desktop","Windows","Seo","6","1","1","1","0","0"
"1","30","Female","1","Mobile","iOS","Seo","13","1","1","1","0","0"
"1","29","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","29","Female","1","Mobile","iOS","Seo","5","1","0","0","0","0"
"1","29","Female","4","Desktop","Mac","Seo","4","1","1","0","0","0"
"1","29","Female","1","Mobile","Android","Seo","12","1","1","1","0","0"
"1","29","Female","2","Mobile","iOS","Seo","5","1","1","0","0","0"
"1","28","Male","1","Desktop","Linux","Seo","5","1","1","0","0","0"
"1","28","Female","2","Mobile","Android","Seo","3","1","1","1","0","0"
"1","28","Female","1","Mobile","iOS","Ads","4","1","1","1","0","0"
"1","28","Female","3","Desktop","Windows","Seo","10","1","1","0","0","0"
"1","28","Female","1","Mobile","iOS","Seo","3","1","1","1","0","0"
"1","28","Female","1","Mobile","Android","Seo","6","1","1","0","0","0"
"1","28","Female","2","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","28","Female","1","Mobile","iOS","Ads","3","1","0","0","0","0"
"1","28","Female","2","Mobile","iOS","Seo","14","1","0","0","0","0"
"1","28","Female","2","Desktop","Mac","Seo","20","1","1","0","0","0"
"1","27","Female","1","Mobile","Android","Seo","6","1","1","1","0","0"
"1","27","Female","1","Desktop","Windows","Ads","3","1","1","1","0","0"
"1","27","Female","1","Mobile","iOS","Seo","3","1","0","0","0","0"
"1","26","Female","1","Mobile","Other","Seo","11","1","0","0","0","0"
"1","26","Female","1","Mobile","Android","Ads","4","1","0","0","0","0"
"1","26","Female","2","Mobile","Android","Ads","2","1","1","0","0","0"
"1","26","Female","1","Mobile","iOS","Seo","9","1","1","0","0","0"
"1","26","Female","4","Mobile","Other","Ads","5","1","1","1","0","0"
"1","25","Female","1","Desktop","Windows","Seo","11","1","1","1","0","0"
"1","25","Female","2","Mobile","Android","Seo","3","1","1","1","0","0"
"1","25","Female","3","Mobile","iOS","Ads","3","1","1","1","0","0"
"1","25","Female","1","Mobile","iOS","Seo","3","1","0","0","0","0"
"1","25","Female","1","Mobile","iOS","Seo","3","1","0","0","0","0"
"1","25","Female","1","Desktop","Windows","Seo","12","1","1","0","0","0"
"1","24","Female","1","Desktop","Windows","Seo","8","1","1","0","0","0"
"1","24","Female","2","Mobile","Android","Ads","6","1","1","1","0","0"
"1","24","Female","4","Desktop","Windows","Ads","8","1","1","0","0","0"
"1","24","Female","4","Desktop","Mac","Ads","16","1","1","0","0","0"
"1","24","Female","1","Desktop","Windows","Ads","5","1","1","1","1","0"
"1","24","Female","1","Mobile","Android","Direct","7","1","1","0","0","0"
"1","23","Female","1","Desktop","Windows","Seo","3","1","1","0","0","0"
"1","23","Female","1","Desktop","Windows","Ads","1","1","0","0","0","0"
"1","23","Female","1","Mobile","iOS","Ads","4","1","1","1","0","0"
"1","22","Female","1","Mobile","iOS","Seo","1","1","0","0","0","0"
"1","22","Male","1","Desktop","Linux","Seo","12","1","1","0","0","0"
"1","22","Female","1","Mobile","Android","Seo","10","1","1","1","0","0"
"1","22","Female","1","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","22","Female","2","Desktop","Mac","Seo","3","1","1","0","0","0"
"1","22","Female","1","Mobile","iOS","Ads","5","1","1","0","0","0"
"1","22","Female","1","Mobile","Android","Ads","5","1","1","0","0","0"
"1","21","Female","1","Mobile","iOS","Seo","7","1","0","0","0","0"
"1","21","Female","1","Desktop","Windows","Seo","8","1","1","0","0","0"
"1","21","Female","2","Desktop","Windows","Ads","10","1","1","1","0","0"
"1","20","Female","1","Mobile","Android","Ads","2","1","1","0","0","0"
"1","20","Female","2","Mobile","Android","Ads","18","1","1","1","0","0"
"1","20","Female","2","Desktop","Windows","Direct","7","1","0","0","0","0"
"1","20","Female","1","Mobile","Android","Seo","5","1","1","1","0","0"
"1","20","Female","1","Mobile","Android","Seo","6","1","0","0","0","0"
"1","20","Female","2","Mobile","iOS","Ads","5","1","1","0","0","0"
"1","20","Female","1","Mobile","iOS","Ads","6","1","1","1","0","0"
"1","19","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","19","Female","2","Mobile","Android","Seo","6","1","1","1","0","0"
"1","19","Female","1","Mobile","Android","Seo","7","1","1","1","0","0"
"1","18","Female","2","Mobile","Android","Ads","4","1","1","0","0","0"
"1","18","Female","1","Desktop","Windows","Seo","2","1","1","0","0","0"
"1","18","Female","1","Desktop","Mac","Seo","3","1","1","1","0","0"
"1","17","Female","1","Desktop","Windows","Seo","9","1","1","0","0","0"
"1","17","Female","1","Mobile","iOS","Ads","6","1","1","1","0","0"
"1","17","Female","2","Mobile","Other","Seo","7","1","1","1","0","0"
"1","58","Female","1","Desktop","Windows","Seo","5","1","1","1","0","0"
"1","54","Female","2","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","47","Female","1","Mobile","iOS","Ads","3","1","1","1","0","0"
"1","45","Female","1","Mobile","iOS","Seo","5","1","0","0","0","0"
"1","45","Female","4","Mobile","iOS","Direct","4","1","1","1","0","0"
"1","44","Female","2","Mobile","Android","Seo","4","1","1","0","0","0"
"1","44","Female","3","Mobile","Other","Seo","6","1","1","1","0","0"
"1","43","Female","2","Mobile","Android","Seo","5","1","1","1","0","0"
"1","43","Female","1","Mobile","iOS","Ads","9","1","1","1","0","0"
"1","43","Female","3","Mobile","Android","Seo","5","1","0","0","0","0"
"1","42","Female","1","Desktop","Windows","Seo","4","1","0","0","0","0"
"1","41","Female","1","Desktop","Windows","Seo","1","1","0","0","0","0"
"1","41","Male","1","Desktop","Linux","Ads","1","1","0","0","0","0"
"1","40","Female","2","Mobile","Other","Seo","4","1","1","0","0","0"
"1","40","Female","1","Desktop","Windows","Ads","8","1","0","0","0","0"
"1","40","Female","1","Mobile","Android","Ads","4","1","0","0","0","0"
"1","40","Female","1","Mobile","Android","Seo","1","1","0","0","0","0"
"1","39","Female","1","Mobile","iOS","Ads","5","1","0","0","0","0"
"1","39","Female","1","Desktop","Windows","Seo","6","1","1","0","0","0"
"1","39","Female","1","Mobile","iOS","Seo","4","1","1","1","0","0"
"1","39","Female","1","Mobile","iOS","Seo","4","1","1","1","0","0"
"1","39","Female","1","Mobile","Android","Seo","11","1","1","1","0","0"
"1","39","Female","2","Mobile","iOS","Seo","12","1","1","1","0","0"
"1","38","Female","1","Mobile","iOS","Seo","4","1","1","0","0","0"
"1","38","Female","3","Mobile","iOS","Ads","2","1","0","0","0","0"
"1","37","Female","1","Desktop","Mac","Seo","4","1","1","1","0","0"
"1","36","Female","2","Mobile","iOS","Seo","3","1","1","1","0","0"
"1","36","Female","1","Desktop","Windows","Ads","6","1","1","0","0","0"
"1","35","Female","1","Desktop","Windows","Seo","4","1","1","1","1","0"
"1","35","Female","1","Mobile","Other","Ads","3","1","1","1","0","0"
"1","35","Female","1","Desktop","Windows","Ads","3","1","1","1","0","0"
"1","35","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","35","Female","1","Mobile","Android","Ads","3","1","1","0","0","0"
"1","35","Female","1","Mobile","Android","Seo","3","1","1","1","0","0"
"1","34","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","34","Female","3","Mobile","iOS","Ads","3","1","1","1","0","0"
"1","34","Female","1","Mobile","iOS","Direct","8","1","0","0","0","0"
"1","34","Male","1","Desktop","Linux","Seo","4","1","1","1","0","0"
"1","34","Female","1","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","33","Female","2","Mobile","Android","Seo","3","1","0","0","0","0"
"1","33","Female","1","Mobile","iOS","Seo","5","1","1","1","0","0"
"1","33","Female","2","Desktop","Windows","Direct","7","1","1","1","0","0"
"1","33","Female","3","Mobile","Android","Ads","3","1","1","1","0","0"
"1","33","Female","2","Mobile","iOS","Ads","12","1","1","1","0","0"
"1","33","Female","1","Mobile","iOS","Seo","11","1","1","0","0","0"
"1","33","Female","1","Desktop","Windows","Seo","18","1","0","0","0","0"
"1","32","Female","2","Desktop","Mac","Seo","4","1","0","0","0","0"
"1","32","Female","3","Mobile","Android","Seo","3","1","1","1","0","0"
"1","32","Female","1","Mobile","iOS","Seo","3","1","1","1","0","0"
"1","32","Female","1","Mobile","iOS","Ads","4","1","1","1","0","0"
"1","32","Female","2","Desktop","Windows","Ads","8","1","1","1","0","0"
"1","32","Female","1","Mobile","Android","Ads","3","1","0","0","0","0"
"1","32","Female","3","Mobile","Android","Ads","9","1","1","1","0","0"
"1","32","Female","1","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","32","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","31","Female","1","Mobile","Android","Seo","8","1","0","0","0","0"
"1","31","Female","2","Desktop","Windows","Seo","3","1","0","0","0","0"
"1","31","Male","2","Desktop","Linux","Seo","4","1","1","1","0","0"
"1","31","Female","2","Desktop","Windows","Direct","5","1","0","0","0","0"
"1","31","Female","1","Mobile","iOS","Direct","3","1","1","1","0","0"
"1","31","Female","1","Desktop","Windows","Ads","3","1","0","0","0","0"
"1","31","Female","1","Mobile","Android","Ads","4","1","1","1","1","0"
"1","31","Female","1","Mobile","Android","Ads","8","1","1","1","1","0"
"1","30","Female","2","Desktop","Windows","Seo","1","1","0","0","0","0"
"1","30","Female","1","Desktop","Windows","Seo","10","1","0","0","0","0"
"1","30","Female","1","Desktop","Windows","Seo","3","1","1","0","0","0"
"1","30","Female","2","Desktop","Windows","Ads","4","1","0","0","0","0"
"1","30","Female","2","Desktop","Windows","Seo","5","1","1","1","0","0"
"1","30","Female","1","Desktop","Windows","Seo","6","1","0","0","0","0"
"1","30","Female","1","Mobile","Android","Ads","12","1","0","0","0","0"
"1","30","Female","1","Desktop","Windows","Ads","5","1","0","0","0","0"
"1","30","Female","1","Mobile","iOS","Seo","15","1","1","0","0","0"
"1","30","Female","3","Desktop","Windows","Direct","3","1","0","0","0","0"
"1","30","Female","1","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","30","Female","2","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","29","Female","2","Mobile","iOS","Seo","3","1","1","1","0","0"
"1","29","Female","1","Desktop","Windows","Ads","1","1","0","0","0","0"
"1","29","Female","1","Mobile","iOS","Seo","4","1","1","1","0","0"
"1","29","Female","2","Desktop","Windows","Seo","4","1","0","0","0","0"
"1","29","Female","1","Mobile","Android","Seo","9","1","1","1","0","0"
"1","29","Female","2","Mobile","iOS","Seo","5","1","1","0","0","0"
"1","29","Female","2","Desktop","Windows","Ads","22","1","1","0","0","0"
"1","29","Female","4","Mobile","iOS","Ads","2","1","1","0","0","0"
"1","29","Female","3","Mobile","Android","Ads","10","1","1","1","1","0"
"1","29","Female","1","Mobile","Android","Seo","5","1","1","1","0","0"
"1","29","Female","1","Mobile","iOS","Seo","5","1","0","0","0","0"
"1","28","Female","1","Desktop","Windows","Seo","4","1","1","1","0","0"
"1","28","Female","3","Desktop","Windows","Seo","10","1","1","1","0","0"
"1","28","Female","2","Desktop","Windows","Seo","4","1","1","0","0","0"
"1","28","Female","1","Desktop","Windows","Ads","1","1","0","0","0","0"
"1","28","Female","4","Desktop","Windows","Direct","18","1","1","0","0","0"
"1","28","Female","3","Desktop","Windows","Ads","5","1","1","0","0","0"
"1","27","Female","4","Mobile","iOS","Ads","3","1","1","0","0","0"
"1","27","Female","2","Desktop","Windows","Ads","5","1","0","0","0","0"
"1","27","Female","1","Mobile","Android","Seo","10","1","0","0","0","0"
"1","27","Female","1","Mobile","iOS","Seo","6","1","0","0","0","0"
"1","27","Female","2","Desktop","Windows","Seo","9","1","0","0","0","0"
"1","26","Female","1","Desktop","Mac","Ads","4","1","1","1","0","0"
"1","26","Female","2","Desktop","Mac","Ads","6","1","0","0","0","0"
"1","26","Female","2","Mobile","iOS","Seo","4","1","1","1","0","0"
"1","26","Female","1","Mobile","iOS","Seo","4","1","0","0","0","0"
"1","26","Female","2","Desktop","Windows","Ads","3","1","1","1","0","0"
"1","26","Female","1","Desktop","Mac","Seo","3","1","1","1","0","0"
"1","26","Female","1","Mobile","Other","Ads","5","1","1","0","0","0"
"1","26","Female","2","Mobile","Android","Seo","1","1","0","0","0","0"
"1","26","Female","1","Mobile","iOS","Seo","5","1","1","1","0","0"
"1","26","Female","1","Desktop","Windows","Ads","2","1","0","0","0","0"
"1","25","Female","1","Mobile","Android","Seo","3","1","1","0","0","0"
"1","25","Female","3","Mobile","Android","Ads","10","1","1","1","0","0"
"1","25","Female","1","Mobile","Android","Seo","3","1","1","0","0","0"
"1","25","Female","1","Mobile","iOS","Ads","6","1","1","0","0","0"
"1","25","Female","3","Desktop","Windows","Direct","8","1","1","1","0","0"
"1","25","Female","1","Mobile","Android","Direct","4","1","1","1","1","0"
"1","25","Female","1","Mobile","Android","Seo","6","1","0","0","0","0"
"1","24","Female","2","Mobile","iOS","Seo","3","1","1","1","0","0"
"1","24","Female","2","Mobile","iOS","Seo","8","1","1","1","0","0"
"1","24","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","24","Female","1","Mobile","Android","Seo","4","1","1","1","0","0"
"1","24","Female","2","Mobile","Android","Seo","6","1","1","1","0","0"
"1","24","Female","1","Desktop","Windows","Ads","4","1","1","1","1","0"
"1","24","Female","3","Desktop","Windows","Ads","5","1","1","1","0","0"
"1","23","Female","1","Mobile","Android","Ads","1","1","0","0","0","0"
"1","23","Female","1","Desktop","Windows","Seo","3","1","1","1","0","0"
"1","23","Female","2","Mobile","iOS","Seo","5","1","1","1","0","0"
"1","23","Female","4","Mobile","iOS","Seo","2","1","0","0","0","0"
"1","23","Female","2","Desktop","Windows","Seo","8","1","1","0","0","0"
"1","23","Female","1","Mobile","Android","Seo","4","1","1","1","0","0"
"1","23","Female","1","Desktop","Windows","Seo","9","1","0","0","0","0"
"1","22","Female","1","Mobile","iOS","Direct","3","1","1","1","0","0"
